tracking_id,file_number,module,source_path,source_line,lean_kind,source_name,fqn,source_header
S02.D040,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,601,def,embedE4,VennDiagrams.FiniteExamples.embedE4,def embedE4 : E4Outcome → EStarOutcome
S02.R049,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,605,theorem,e3_probability_table,VennDiagrams.FiniteExamples.e3_probability_table,theorem e3_probability_table :
S02.R050,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,611,theorem,e4_probability_table,VennDiagrams.FiniteExamples.e4_probability_table,theorem e4_probability_table :
S02.R051,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,616,theorem,eStar_probability_table,VennDiagrams.FiniteExamples.eStar_probability_table,theorem eStar_probability_table :
S02.R052,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,624,theorem,hierarchical_models_normalized,VennDiagrams.FiniteExamples.hierarchical_models_normalized,theorem hierarchical_models_normalized (theta : Parameter) :
S02.R053,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,629,theorem,hierarchical_models_strictly_positive,VennDiagrams.FiniteExamples.hierarchical_models_strictly_positive,theorem hierarchical_models_strictly_positive :
S02.R054,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,641,theorem,selector_mass_table,VennDiagrams.FiniteExamples.selector_mass_table,theorem selector_mass_table (theta : Parameter) (u : BitValue) :
S02.R055,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,646,theorem,selector_ancillary,VennDiagrams.FiniteExamples.selector_ancillary,theorem selector_ancillary : IsAncillary eStar selector := by
S02.R056,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,651,theorem,condition_on_selector_zero_is_e3,VennDiagrams.FiniteExamples.condition_on_selector_zero_is_e3,theorem condition_on_selector_zero_is_e3 (theta : Parameter) (x : E3Outcome) :
S02.R057,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,657,theorem,condition_on_selector_one_is_e4,VennDiagrams.FiniteExamples.condition_on_selector_one_is_e4,theorem condition_on_selector_one_is_e4 (theta : Parameter) (x : E4Outcome) :
S02.D041,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,662,def,e3MLE,VennDiagrams.FiniteExamples.e3MLE,def e3MLE : E3Outcome → Parameter
S02.D042,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,666,def,e4MLE,VennDiagrams.FiniteExamples.e4MLE,def e4MLE : E4Outcome → Parameter
S02.D043,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,670,def,eStarMLE,VennDiagrams.FiniteExamples.eStarMLE,def eStarMLE : EStarOutcome → Parameter
S02.R058,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,674,theorem,e3_mle_characterization,VennDiagrams.FiniteExamples.e3_mle_characterization,theorem e3_mle_characterization (x : E3Outcome) (theta : Parameter) :
S02.R059,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,678,theorem,e4_mle_characterization,VennDiagrams.FiniteExamples.e4_mle_characterization,theorem e4_mle_characterization (x : E4Outcome) (theta : Parameter) :
S02.R060,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,682,theorem,eStar_mle_characterization,VennDiagrams.FiniteExamples.eStar_mle_characterization,theorem eStar_mle_characterization (x : EStarOutcome) (theta : Parameter) :
S02.R061,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,687,theorem,hierarchical_observed_mles,VennDiagrams.FiniteExamples.hierarchical_observed_mles,theorem hierarchical_observed_mles :
S02.R062,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,691,theorem,e3_mle_induced_table,VennDiagrams.FiniteExamples.e3_mle_induced_table,theorem e3_mle_induced_table :
S02.R063,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,698,theorem,e4_mle_induced_table,VennDiagrams.FiniteExamples.e4_mle_induced_table,theorem e4_mle_induced_table :
S02.R064,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,705,theorem,eStar_mle_induced_table,VennDiagrams.FiniteExamples.eStar_mle_induced_table,theorem eStar_mle_induced_table :
S02.R065,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,712,theorem,hierarchical_mle_laws_differ,VennDiagrams.FiniteExamples.hierarchical_mle_laws_differ,theorem hierarchical_mle_laws_differ :
S02.D044,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,719,inductive,E0MinimalClass,VennDiagrams.FiniteExamples.E0MinimalClass,inductive E0MinimalClass where
S02.D045,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,724,def,e0MinimalClass,VennDiagrams.FiniteExamples.e0MinimalClass,def e0MinimalClass : E0Outcome → E0MinimalClass
S02.R066,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,728,theorem,e0_proportional_iff_same_minimal_class,VennDiagrams.FiniteExamples.e0_proportional_iff_same_minimal_class,theorem e0_proportional_iff_same_minimal_class (x y : E0Outcome) :
S02.R067,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,733,theorem,e0_positive_scale_iff_same_minimal_class,VennDiagrams.FiniteExamples.e0_positive_scale_iff_same_minimal_class,theorem e0_positive_scale_iff_same_minimal_class (x y : E0Outcome) :
S02.R068,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,739,theorem,pA_likelihoods_proportional,VennDiagrams.FiniteExamples.pA_likelihoods_proportional,theorem pA_likelihoods_proportional : likelihoodProportional e0 .x00 .x11 := by
S02.R069,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,742,theorem,pA_statistic_values_equal,VennDiagrams.FiniteExamples.pA_statistic_values_equal,theorem pA_statistic_values_equal : mStatistic .x00 = mStatistic .x11 := by
S02.R070,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,745,theorem,e0_minimal_partition_has_two_classes,VennDiagrams.FiniteExamples.e0_minimal_partition_has_two_classes,theorem e0_minimal_partition_has_two_classes :
S02.R071,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,749,theorem,e0_minimal_partition_fibers,VennDiagrams.FiniteExamples.e0_minimal_partition_fibers,theorem e0_minimal_partition_fibers :
S02.D046,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,754,inductive,E3MinimalClass,VennDiagrams.FiniteExamples.E3MinimalClass,inductive E3MinimalClass where
S02.D047,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,759,def,e3MinimalClass,VennDiagrams.FiniteExamples.e3MinimalClass,def e3MinimalClass : E3Outcome → E3MinimalClass
S02.D048,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,763,inductive,EStarMinimalClass,VennDiagrams.FiniteExamples.EStarMinimalClass,inductive EStarMinimalClass where
S02.D049,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,770,def,eStarMinimalClass,VennDiagrams.FiniteExamples.eStarMinimalClass,def eStarMinimalClass : EStarOutcome → EStarMinimalClass
S02.R072,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,776,theorem,e3_proportional_iff_same_minimal_class,VennDiagrams.FiniteExamples.e3_proportional_iff_same_minimal_class,theorem e3_proportional_iff_same_minimal_class (x y : E3Outcome) :
S02.R073,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,781,theorem,eStar_proportional_iff_same_minimal_class,VennDiagrams.FiniteExamples.eStar_proportional_iff_same_minimal_class,theorem eStar_proportional_iff_same_minimal_class (x y : EStarOutcome) :
S02.R074,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,786,theorem,e3_positive_scale_iff_same_minimal_class,VennDiagrams.FiniteExamples.e3_positive_scale_iff_same_minimal_class,theorem e3_positive_scale_iff_same_minimal_class (x y : E3Outcome) :
S02.R075,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,793,theorem,eStar_positive_scale_iff_same_minimal_class,VennDiagrams.FiniteExamples.eStar_positive_scale_iff_same_minimal_class,theorem eStar_positive_scale_iff_same_minimal_class (x y : EStarOutcome) :
S02.R076,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,801,theorem,e3_minimal_partition_has_two_classes,VennDiagrams.FiniteExamples.e3_minimal_partition_has_two_classes,theorem e3_minimal_partition_has_two_classes :
S02.R077,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,805,theorem,eStar_minimal_partition_has_four_classes,VennDiagrams.FiniteExamples.eStar_minimal_partition_has_four_classes,theorem eStar_minimal_partition_has_four_classes :
S02.R078,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,809,theorem,e3_minimal_partition_fibers,VennDiagrams.FiniteExamples.e3_minimal_partition_fibers,theorem e3_minimal_partition_fibers :
S02.R079,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,814,theorem,eStar_minimal_partition_fibers,VennDiagrams.FiniteExamples.eStar_minimal_partition_fibers,theorem eStar_minimal_partition_fibers :
S02.R080,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,821,theorem,pB_likelihoods_proportional,VennDiagrams.FiniteExamples.pB_likelihoods_proportional,theorem pB_likelihoods_proportional :
S02.R081,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,825,theorem,pB_exact_half_scaling,VennDiagrams.FiniteExamples.pB_exact_half_scaling,theorem pB_exact_half_scaling (theta : Parameter) :
S02.R082,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,829,theorem,pB_positive_proportionality,VennDiagrams.FiniteExamples.pB_positive_proportionality,theorem pB_positive_proportionality :
S02.R083,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,836,theorem,pB_minimal_partition_counts_differ,VennDiagrams.FiniteExamples.pB_minimal_partition_counts_differ,theorem pB_minimal_partition_counts_differ :
S02.R084,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,840,theorem,no_bijection_between_pB_minimal_partitions,VennDiagrams.FiniteExamples.no_bijection_between_pB_minimal_partitions,theorem no_bijection_between_pB_minimal_partitions :
S02.D050,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,850,inductive,E5Outcome,VennDiagrams.FiniteExamples.E5Outcome,inductive E5Outcome where
S02.R085,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,855,theorem,sum_E5Outcome,VennDiagrams.FiniteExamples.sum_E5Outcome,@[simp] theorem sum_E5Outcome {R : Type*} [AddCommMonoid R]
S02.D051,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,861,inductive,E6Outcome,VennDiagrams.FiniteExamples.E6Outcome,inductive E6Outcome where
S02.R086,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,866,theorem,sum_E6Outcome,VennDiagrams.FiniteExamples.sum_E6Outcome,@[simp] theorem sum_E6Outcome {R : Type*} [AddCommMonoid R]
S02.D052,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,872,def,e5,VennDiagrams.FiniteExamples.e5,def e5 : Parameter → E5Outcome → ℚ
S02.D053,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,878,def,e6,VennDiagrams.FiniteExamples.e6,def e6 : Parameter → E6Outcome → ℚ
S02.D054,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,885,def,lr5,VennDiagrams.FiniteExamples.lr5,def lr5 (z : E5Outcome) : ℚ := e5 .one z / e5 .two z
S02.D055,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,888,def,lr6,VennDiagrams.FiniteExamples.lr6,def lr6 (z : E6Outcome) : ℚ := e6 .one z / e6 .two z
S02.D056,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,890,def,lrRegion5,VennDiagrams.FiniteExamples.lrRegion5,def lrRegion5 (z : E5Outcome) : Finset E5Outcome :=
S02.D057,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,893,def,lrRegion6,VennDiagrams.FiniteExamples.lrRegion6,def lrRegion6 (z : E6Outcome) : Finset E6Outcome :=
S02.D058,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,897,def,pValue5,VennDiagrams.FiniteExamples.pValue5,"def pValue5 (z : E5Outcome) : ℚ := ∑ w ∈ lrRegion5 z, e5 .one w"
S02.D059,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,900,def,pValue6,VennDiagrams.FiniteExamples.pValue6,"def pValue6 (z : E6Outcome) : ℚ := ∑ w ∈ lrRegion6 z, e6 .one w"
S02.R087,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,902,theorem,e5_e6_probability_tables,VennDiagrams.FiniteExamples.e5_e6_probability_tables,theorem e5_e6_probability_tables :
S02.R088,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,909,theorem,e5_e6_normalized,VennDiagrams.FiniteExamples.e5_e6_normalized,theorem e5_e6_normalized (theta : Parameter) :
S02.R089,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,913,theorem,e5_e6_strictly_positive,VennDiagrams.FiniteExamples.e5_e6_strictly_positive,theorem e5_e6_strictly_positive :
S02.R090,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,917,theorem,observed_e6_likelihood_is_twice_e5,VennDiagrams.FiniteExamples.observed_e6_likelihood_is_twice_e5,theorem observed_e6_likelihood_is_twice_e5 (theta : Parameter) :
S02.R091,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,921,theorem,observed_e5_e6_likelihoods_proportional,VennDiagrams.FiniteExamples.observed_e5_e6_likelihoods_proportional,theorem observed_e5_e6_likelihoods_proportional :
S02.R092,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,925,theorem,observed_e5_e6_positive_proportionality,VennDiagrams.FiniteExamples.observed_e5_e6_positive_proportionality,theorem observed_e5_e6_positive_proportionality :
S02.R093,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,932,theorem,e5_likelihood_ratios,VennDiagrams.FiniteExamples.e5_likelihood_ratios,theorem e5_likelihood_ratios : lr5 .x = 1 / 2 ∧ lr5 .y = 9 / 8 := by
S02.R094,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,935,theorem,e6_likelihood_ratios,VennDiagrams.FiniteExamples.e6_likelihood_ratios,theorem e6_likelihood_ratios : lr6 .u = 1 / 2 ∧ lr6 .v = 4 / 3 := by
S02.R095,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,938,theorem,e5_lr_ordering,VennDiagrams.FiniteExamples.e5_lr_ordering,theorem e5_lr_ordering : lr5 .x < lr5 .y := by
S02.R096,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,941,theorem,e6_lr_ordering,VennDiagrams.FiniteExamples.e6_lr_ordering,theorem e6_lr_ordering : lr6 .u < lr6 .v := by
S02.R097,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,944,theorem,e5_observed_lr_region,VennDiagrams.FiniteExamples.e5_observed_lr_region,theorem e5_observed_lr_region : lrRegion5 .x = {.x} := by
S02.R098,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,948,theorem,e6_observed_lr_region,VennDiagrams.FiniteExamples.e6_observed_lr_region,theorem e6_observed_lr_region : lrRegion6 .u = {.u} := by
S02.R099,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,952,theorem,exact_lr_p_values,VennDiagrams.FiniteExamples.exact_lr_p_values,theorem exact_lr_p_values :
S02.R100,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,956,theorem,proportional_likelihoods_but_different_p_values,VennDiagrams.FiniteExamples.proportional_likelihoods_but_different_p_values,theorem proportional_likelihoods_but_different_p_values :
S02.D060,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,967,inductive,InitialInferenceBase,VennDiagrams.FiniteExamples.InitialInferenceBase,inductive InitialInferenceBase where
S02.D061,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,975,def,initialLikelihood,VennDiagrams.FiniteExamples.initialLikelihood,def initialLikelihood : Parameter → InitialInferenceBase → ℚ
S02.R101,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,981,theorem,initialLikelihood_strictly_positive,VennDiagrams.FiniteExamples.initialLikelihood_strictly_positive,theorem initialLikelihood_strictly_positive
S02.D062,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,994,def,initialLikelihoodRelation,VennDiagrams.FiniteExamples.initialLikelihoodRelation,def initialLikelihoodRelation : StatisticalRelation InitialInferenceBase :=
S02.R102,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,997,theorem,initial_L_e0_x00_eT_t0,VennDiagrams.FiniteExamples.initial_L_e0_x00_eT_t0,theorem initial_L_e0_x00_eT_t0 :
S02.R103,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,1004,theorem,initial_L_e0_x11_eT_t2,VennDiagrams.FiniteExamples.initial_L_e0_x11_eT_t2,theorem initial_L_e0_x11_eT_t2 :
S02.R104,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,1011,theorem,initial_L_e1_b0_e2_b0,VennDiagrams.FiniteExamples.initial_L_e1_b0_e2_b0,theorem initial_L_e1_b0_e2_b0 :
S02.R105,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,1019,theorem,initial_L_e1_b1_e2_b1,VennDiagrams.FiniteExamples.initial_L_e1_b1_e2_b1,theorem initial_L_e1_b1_e2_b1 :
S02.R106,S02,VennDiagrams.S02_FiniteExamples,VennDiagrams/S02_FiniteExamples.lean,1027,theorem,initial_L_e1_b0_e2_b1,VennDiagrams.FiniteExamples.initial_L_e1_b0_e2_b1,theorem initial_L_e1_b0_e2_b1 :
